X,Y,FID,LICENSEE,CALLSIGN,LOCNUM,LAT_DMS,LATDIR,LON_DMS,LONDIR,LOCADD,LOCCITY,LOCCOUNTY,LOCSTATE,NEPA,QZONE,TOWREG,SUPSTRUC,ALLSTRUC,STRUCTYPE,LIC_ID
-120.704413087194212,38.903605167744331,486,"SACRAMENTO TELEVISION STATIONS, INC",KMK282,4,"38,54,13",N,"120,42,16",W,6.5 Miles east of Georgetown,Georgetown,EL DORADO,CA,N, , ,11,11,TOWER,1112438
-121.374713025585621,37.508104996748266,487,"SACRAMENTO TELEVISION STATIONS, INC",KMK282,5,"37,30,29",N,"121,22,29",W,25 miles W of Modesto,Modesto,STANISLAUS,CA,N, , ,7,7,POLE,1112438
-119.958612508060767,34.525604807016286,488,NEWS PRESS PUBLISHING CO,KML640,1,"34,31,32",N,"119,57,31",W, ,SANTA BARBARA,SANTA BARBARA,CA,N, , ,0,0, ,1112450
-119.953612506811666,34.525004807226125,489,CUMULUS LICENSING LLC,KMM677,1,"34,31,30",N,"119,57,13",W, ,SANTA BARBARA,SANTA BARBARA,CA,N, , ,0,0, ,1112455
-121.246413053519575,37.92500504234885,490,"KNOX, INC.",KMM701,1,"37,55,30",N,"121,14,47",W, ,STOCKTON,SAN JOAQUIN,CA,N, , ,0,0, ,1112456
-121.781113123871535,37.821104994899656,491,"KNOX, INC.",KMM702,1,"37,49,16",N,"121,46,52",W, ,STOCKTON,SAN JOAQUIN,CA,N, , ,0,0, ,1112457
-121.840813373238589,39.73440514668021,492,"DEER CREEK BROADCASTING, LLC",KMM785,1,"39,44,4",N,"121,50,27",W,180 E 4TH ST,CHICO,BUTTE,CA,N, , ,0,0, ,1112460
-121.840813373238589,39.73440514668021,493,"DEER CREEK BROADCASTING, LLC",KMM785,2,"39,44,4",N,"121,50,27",W, ,CHICO,BUTTE,CA, , , ,0,0, ,1112460
-121.87221308556542,37.357504948694498,494,"UNIVERSAL MEDIA ACCESS - KSJO-FM, LLC",KMM788,1,"37,21,27",N,"121,52,20",W, ,SAN JOSE,SANTA CLARA,CA, , , ,60,60, ,1112463
-122.452213217865662,37.75530493997104,495,CBS BROADCASTING INC.,KMM791,1,"37,45,19",N,"122,27,8",W,1 LAAVANZADA MOUNT SUTRO CA,SAN FRANCISCO,SAN FRANCISCO,CA,N, , ,0,0, ,1112465
-122.452213217865662,37.75530493997104,496,CBS BROADCASTING INC.,KMM791,2,"37,45,19",N,"122,27,8",W, ,SAN FRANCISCO,SAN FRANCISCO,CA, , , ,0,0, ,1112465
-121.874713383415909,39.774705147124898,497,"CATAMOUNT BROADCASTING OF CHICO-REDDING, INC.",KMM793,1,"39,46,29",N,"121,52,29",W,3490 SILVERBELL RD,CHICO,BUTTE,CA,N, , ,18,18, ,1112466
-122.390013581661435,40.626705169308195,498,"MAPLETON LICENSE OF REDDING, LLC",KMM794,1,"40,37,36",N,"122,23,24",W,4352 CATERPILLAR RD STE C,REDDING,SHASTA,CA,N, ,N/A,7,9,B,1112467
-122.38251357034494,40.553605164446815,499,"MAPLETON LICENSE OF REDDING, LLC",KMM794,2,"40,33,13",N,"122,22,57",W, , ,SHASTA,CA, , , ,0,0, ,1112467
-122.267513255632181,38.309704998786742,500,WINE COUNTRY BROADCASTING COMPANY,KMM797,1,"38,18,35",N,"122,16,3",W,681 MONTECITO DR NAPA CA,NAPA,NAPA,CA,N, , ,0,0, ,1112468
-122.267513255632181,38.309704998786742,501,WINE COUNTRY BROADCASTING COMPANY,KMM797,2,"38,18,35",N,"122,16,3",W, ,NAPA,NAPA,CA, , , ,0,0, ,1112468
-120.510814347703956,46.53220575019526,502,"APPLE VALLEY BROADCASTING, INC.",KTB677,1,"46,31,56",N,"120,30,39",W,AHTAMUN RIDGE YAKIMA WA,YAKIMA,YAKIMA,WA,N, , ,0,0, ,1124316
-120.510814347703956,46.53220575019526,503,"APPLE VALLEY BROADCASTING, INC.",KTB677,2,"46,31,56",N,"120,30,39",W, ,YAKIMA,YAKIMA,WA, , , ,0,0, ,1124316
-120.456712597508329,34.643104789154734,504,"ENTRAVISION HOLDINGS, LLC",KMM811,1,"34,38,35",N,"120,27,24",W, ,LOMPOC,SANTA BARBARA,CA,N, , ,0,0, ,1112475
-119.567514123477963,46.242805829525473,505,"APPLE VALLEY BROADCASTING, INC.",KTB678,1,"46,14,34",N,"119,34,3",W,CHANDLER BUTTE,PROSSER,BENTON,WA,N, , ,0,0, ,1124317
-121.662513080214453,37.594704983847976,506,"KKIQ, INC.",KN2681,1,"37,35,41",N,"121,39,45",W, ,LIVERMORE,ALAMEDA,CA, , , ,0,0, ,1112537
-119.132814017852581,46.102805864698951,507,"APPLE VALLEY BROADCASTING, INC.",KTB679,2,"46,6,10",N,"119,7,58",W, ,KENNEWICK, , ,N, , ,0,0, ,1124318
-119.115614044852236,46.242805875390893,508,"APPLE VALLEY BROADCASTING, INC.",KTB679,3,"46,14,34",N,"119,6,56",W,WEST 1833 COURT AVE,PASCO,FRANKLIN,WA,N, , ,0,0, ,1124318
-119.203912361166502,34.236704821270564,509,CUMULUS LICENSING LLC,KO6385,1,"34,14,12",N,"119,12,14",W, ,VENTURA,VENTURA,CA, , , ,0,0, ,1117649
-119.567514123477963,46.242805829525473,510,"APPLE VALLEY BROADCASTING, INC.",KTB786,1,"46,14,34",N,"119,34,3",W,CHANDLER BUTTE,PROSSER,BENTON,WA,N, , ,0,0, ,1124323
-120.018114563036633,47.839705882120825,511,"ICICLE BROADCASTING, INC.",KO8262,1,"47,50,23",N,"120,1,5",W, , ,CHELAN,WA, , , ,0,0, ,1117704
-122.747214493054386,45.522205457415964,512,KING BROADCASTING COMPANY,KTE870,2,"45,31,20",N,"122,44,50",W,299 NW SKYLINE BLVD,PORTLAND,MULTNOMAH,OR,N, , ,282,0,TOWER,1124351
-122.29221434251788,45.130805480688423,513,KING BROADCASTING COMPANY,KTE870,3,"45,7,51",N,"122,17,32",W,GOAT MOUNTAIN APPROX 11 KM SE,COLTON,CLACKAMAS,OR,N, ,N/A,24,0,TOWER,1124351
-122.693914483966239,45.517505462806916,514,"TRI-STATE COMMUNICATIONS, INC.",KOH786,1,"45,31,3",N,"122,41,38",W, ,PORTLAND,MULTNOMAH,OR,N, , ,0,0, ,1117787
-122.688614483271735,45.517205463361506,515,KING BROADCASTING COMPANY,KTE870,4,"45,31,2",N,"122,41,19",W,1501 SW JEFFERSON ST,PORTLAND,MULTNOMAH,OR,N, ,N/A,33,0,TOWER,1124351
-119.80391302276773,39.53250529238538,516,"GRAY TELEVISION LICENSEE, LLC",KOI460,1,"39,31,57",N,"119,48,14",W, ,RENO,WASHOE,NV,N, , ,0,0, ,1117794
-123.001114376527198,44.749705387193892,517,KING BROADCASTING COMPANY,KTE870,5,"44,44,59",N,"123,0,4",W, , ,MARION,OR, , , ,0,0, ,1124351
-119.884213007124586,39.313305266225086,518,"GRAY TELEVISION LICENSEE, LLC",KOI461,1,"39,18,48",N,"119,53,3",W, ,RENO,WASHOE,NV,N, , ,0,0, ,1117795
-122.719713855310147,42.081705244101784,519,"KTVL LICENSEE, LLC",KTH393,1,"42,4,54",N,"122,43,11",W,KTVL KTMT TRANSMITTERS,MOUNT ASLAND, , ,N, , ,0,0, ,1124365
-122.901114851569105,47.046405525394732,520,"KGY, INC.",KOL728,1,"47,2,47",N,"122,54,4",W,GOVERNOR HOTEL 7TH & CAPITOL WAY,OLYMPIA,THURSTON,WA,N, , ,0,0, ,1117810
-122.719713855310147,42.081705244101784,521,"KTVL LICENSEE, LLC",KTH393,2,"42,4,54",N,"122,43,11",W, ,MOUNT ASLAND, , , , , ,0,0, ,1124365
-122.901114851569105,47.046405525394732,522,"KGY, INC.",KOL728,2,"47,2,47",N,"122,54,4",W, ,OLYMPIA,THURSTON,WA, , , ,0,0, ,1117810
-121.816113071461004,37.309404948279777,523,"PRINCIPLE BAY AREA HOLDING CO., LLC",KTM426,1,"37,18,34",N,"121,48,58",W, ,SAN JOSE,SANTA CLARA,CA,N, , ,0,0, ,1124379
-119.68831245555532,34.419704812127407,524,CUMULUS LICENSING LLC,KTO276,1,"34,25,11",N,"119,41,18",W,403 East Montecito Street,SANTA BARBARA,SANTA BARBARA,CA,N, ,N/A,17,17,B,1124385
-121.843613053599483,37.11080492960388,525,NBC TELEMUNDO LICENSE LLC,KTP603,1,"37,6,39",N,"121,50,37",W,MOUNT LOMA PRIETA 4.6 MI SSW,SAN JOSE,SANTA CLARA,CA,N, , ,0,0, ,1124399
-122.367814810704942,47.233105593348519,526,JIM BAINE CO,KOL786,1,"47,13,59",N,"122,22,4",W, ,TACOMA,PIERCE,WA,N, , ,0,0, ,1117811
-119.20891236511352,34.271104824827823,527,CUMULUS LICENSING LLC,KTQ309,2,"34,16,16",N,"119,12,32",W,800 South Victoria,VENTURA,VENTURA,CA,N, , ,9,15.2,BPOLE,1124403
-122.630314932488105,47.571405581902127,528,"SEATTLE STREAMING RADIO, LLC",KOM827,1,"47,34,17",N,"122,37,49",W,801 11TH ST,BREMERTON, , ,N, , ,0,0, ,1117816
-119.237812368645834,34.260004821965026,529,CUMULUS LICENSING LLC,KTQ309,3,"34,15,36",N,"119,14,16",W,1376 Walter Street,VENTURA,VENTURA,CA,N, , ,10,13,BPOLE,1124403
-119.273312377963862,34.296404823323996,530,CUMULUS LICENSING LLC,KTQ309,4,"34,17,47",N,"119,16,24",W,3 miles east of Main Street - Hall Canyon Site,VENTURA,VENTURA,CA,N, , ,30.4,30.4,TOWER,1124403
-122.630314932488105,47.571405581902127,531,"SEATTLE STREAMING RADIO, LLC",KOM827,2,"47,34,17",N,"122,37,49",W, ,BREMERTON,KITSAP,WA, , , ,0,0, ,1117816
-119.130314045556702,46.23250587344733,532,"CCR-TRI CITIES IV, LLC",KTR524,1,"46,13,57",N,"119,7,49",W, ,PASCO,FRANKLIN,WA,N, , ,0,0, ,1124405
-119.54281459601674,48.316405962265378,533,"NORTH CASCADES BROADCASTING, INC.",KON825,1,"48,18,59",N,"119,32,34",W, ,OMAK,OKANOGAN,WA,N, , ,0,0, ,1117817
-123.137214466374473,45.096905393169436,534,"BOHNSACK STRATEGIES, INC.",KTR525,1,"45,5,49",N,"123,8,14",W, ,MCMINNVILLE,YAMHILL,OR,N, , ,0,0, ,1124406
-122.457213219114763,37.762804940495634,535,"PACIFICA FOUNDATION, INC.",KTR526,1,"37,45,46",N,"122,27,26",W, ,SAN FRANCISCO,SAN FRANCISCO,CA,N, , ,0,0, ,1124407
-122.238614957214466,47.929405643455709,536,"S-R BROADCASTING,  CO.",KON859,1,"47,55,46",N,"122,14,19",W,78TH & UPPER RIDGE RD,EVERETT,SNOHOMISH,WA,N, , ,0,0, ,1117818
-121.200314261393999,45.591705620018388,537,"LARSON-WYNN, INC.",KTT300,1,"45,35,30",N,"121,12,1",W, ,THE DALLES,WASCO,OR,N, , ,0,0, ,1124414
-122.238614957214466,47.929405643455709,538,"S-R BROADCASTING,  CO.",KON859,2,"47,55,46",N,"122,14,19",W, ,EVERETT,SNOHOMISH,WA, , , ,0,0, ,1117818
-120.026114557840501,47.811405880177283,539,"ICICLE BROADCASTING, INC.",KUH573,2,"47,48,41",N,"120,1,34",W,2 MI SSW OF PO,CHELAN,CHELAN,WA,N, , ,0,0, ,1124760
-120.25111462214204,47.916405861441433,540,"ICICLE BROADCASTING, INC.",KUI489,1,"47,54,59",N,"120,15,4",W,SLIDE RIDGE ELECTRONIC SITE 10 MI NW,CHELAN,CHELAN,WA,N, , ,0,0, ,1124770
-122.936114652569117,46.134705472379714,541,"WASHINGTON INTERSTATE BROADCASTING, INC.",KUJ501,1,"46,8,5",N,"122,56,10",W,1130 14TH AVE,LONGVIEW,COWLITZ,WA,N, ,N/A,3,18,BTWR,1124775
-122.353914903549935,47.631905615451835,542,"FISHER BROADCASTING - SEATTLE RADIO, L.L.C.",KON935,1,"47,37,55",N,"122,21,14",W,157 GALER,SEATTLE,KING,WA,N, , ,0,0, ,1117819
-122.69561447872519,45.488605461073234,543,"PAMPLIN BROADCASTING-OREGON, INC.",KUN344,1,"45,29,19",N,"122,41,44",W, ,PORTLAND,MULTNOMAH,OR,N, , ,0,0, ,1124794
-156.476914453539166,20.886903429050051,544,"PACIFIC RADIO GROUP, INC.",KUO654,1,"20,53,13",N,"156,28,37",W,311 ANO STREET,KAHULUI, , ,N, , ,18,18, ,1124804
-122.744714492879496,45.52030545793059,545,"FISHER BROADCASTING - PORTLAND TV, L.L.C.",KOP352,1,"45,31,13",N,"122,44,41",W,225 NW SKYLINE BLVD,PORTLAND, , ,N, , ,0,0, ,1117831
-123.920014772363785,45.994505361633166,546,"KSWB LICENSEE, LLC",KUR810,1,"45,59,40",N,"123,55,12",W, ,SEASIDE,CLATSOP,OR, , , ,0,0, ,1124810
-122.744714492879496,45.52030545793059,547,"FISHER BROADCASTING - PORTLAND TV, L.L.C.",KOP352,2,"45,31,13",N,"122,44,41",W, ,PORTLAND,MULTNOMAH,OR, , , ,0,0, ,1117831
-121.755013206294393,38.541405057297588,548,REGENTS OF THE UNIVERSITY OF CALIFORNIA,KUU621,1,"38,32,29",N,"121,45,18",W,MEMORIAL UNION UNIVERSITY OF CA,DAVIS, , ,N, , ,0,0, ,1124817
-121.755013206294393,38.541405057297588,549,REGENTS OF THE UNIVERSITY OF CALIFORNIA,KUU621,2,"38,32,29",N,"121,45,18",W, ,DAVIS, , , , , ,0,0, ,1124817
-122.746914493608983,45.522205457415964,550,"CITICASTERS LICENSES, INC.",KOP353,1,"45,31,20",N,"122,44,49",W, ,PORTLAND,MULTNOMAH,OR,N, , ,0,0, ,1117832
-157.851414402552621,21.292503423893944,551,"NVT HAWAII LICENSEE, LLC",KVK606,1,"21,17,33",N,"157,51,5",W, ,HONOLULU,HONOLULU,HI, , , ,0,0, ,1125091
-157.835614403282051,21.290803424638394,552,"NVT HAWAII LICENSEE, LLC",KVK606,2,"21,17,27",N,"157,50,8",W,1750 KALAKAUA AVE CENTURY CENTER BLDG,HONOLULU,HONOLULU,HI,N, , ,114,152,B,1125091
-122.746914493608983,45.522205457415964,553,"CITICASTERS LICENSES, INC.",KOP353,2,"45,31,20",N,"122,44,49",W,299 NW Skyline Drive,Portland,MULTNOMAH,OR,N, ,1204059,250.2,282.2,TOWER,1117832
-120.674212690063541,35.299204840730852,554,KCPR-FM,KVQ428,1,"35,17,57",N,"120,40,27",W, ,SAN LUIS OBISPO,SAN LUIS OBISPO,CA, , , ,0,0, ,1125121
-122.748613343530963,38.439204973131041,555,MAVERICK MEDIA OF SANTA ROSA LICENSE LLC,KVY753,2,"38,26,21",N,"122,44,55",W, ,SANTA ROSA, , ,N, , ,0,0, ,1125156
-119.80251302925285,39.583905296592199,556,SIERRA COMMUNICATIONS COMPANY,KOP355,1,"39,35,2",N,"119,48,9",W, ,RENO,WASHOE,NV,N, , ,0,0, ,1117833
-122.662213338674619,38.508304985087015,557,MAVERICK MEDIA OF SANTA ROSA LICENSE LLC,KVY753,3,"38,30,30",N,"122,39,44",W,5 1/2 MI NE OF SANTA ROSA POST OFC,MT BARHAM, ,CA,N, , ,0,0, ,1125156
-122.841115243073986,48.679705613523311,558,"SAGA BROADCASTING, LLC",KVY756,1,"48,40,47",N,"122,50,28",W, ,EASTSOUND,SAN JUAN,WA,N, , ,0,0, ,1125158
-122.21421487971287,47.629205630335591,559,"BET NAHRAIN, INC.",KOP360,1,"47,37,45",N,"122,12,51",W, ,BELLEVUE,KING,WA,N, , ,0,0, ,1117836
-122.615813350106009,38.656105000245645,560,"BILINGUAL BROADCASTING FOUNDATION, INC.",KVY797,1,"38,39,22",N,"122,36,57",W, ,SAINT HELENA,NAPA,CA,N, , ,0,0, ,1125191
-120.463114355842833,46.607505759383336,561,"FISHER BROADCASTING - WASHINGTON TV, L.L.C.",KOP365,1,"46,36,27",N,"120,27,47",W,2801 TERRACE HEIGHTS RD,YAKIMA,YAKIMA,WA,N, , ,0,0, ,1117840
-120.528914454838159,46.999705776600365,562,"KXLE, INC.",KXB267,1,"46,59,59",N,"120,31,44",W, ,ELLENSBURG,KITTITAS,WA,N, , ,0,0, ,1125571
-119.815313023277383,39.519705290266977,563,"GRAY TELEVISION LICENSEE, LLC",KXF928,1,"39,31,11",N,"119,48,55",W, ,RENO,WASHOE,NV,N, , ,0,0, ,1125582
-120.463114355842833,46.607505759383336,564,"FISHER BROADCASTING - WASHINGTON TV, L.L.C.",KOP365,2,"46,36,27",N,"120,27,47",W, ,YAKIMA,YAKIMA,WA, , , ,0,0, ,1117840
-119.431912669034432,37.072805093680188,565,TRANS AMERICA BROADCASTING CORP.,KXF942,1,"37,4,22",N,"119,25,55",W,42003 CONEY LANE,MEADOW LAKES,FRESNO,CA,N, , ,0,0, ,1125593
-119.431912669034432,37.072805093680188,566,TRANS AMERICA BROADCASTING CORP.,KXF942,2,"37,4,22",N,"119,25,55",W, ,MEADOW LAKES,FRESNO,CA, , , ,0,0, ,1125593
-119.130314045556702,46.23250587344733,567,"FISHER BROADCASTING - WASHINGTON TV, L.L.C.",KOP366,1,"46,13,57",N,"119,7,49",W, ,W LEWIS PASCO,FRANKLIN,WA,N, , ,0,0, ,1117841
-122.38251357034494,40.553605164446815,568,"MAPLETON LICENSE OF REDDING, LLC",KXF957,1,"40,33,13",N,"122,22,57",W,1735 MARKET ST,REDDING, , ,N, , ,0,0, ,1125605
-119.130314045556702,46.23250587344733,569,"FISHER BROADCASTING - WASHINGTON TV, L.L.C.",KOP366,2,"46,13,57",N,"119,7,49",W, ,PASCO,FRANKLIN,WA, , , ,0,0, ,1117841
-122.38251357034494,40.553605164446815,570,"MAPLETON LICENSE OF REDDING, LLC",KXF957,2,"40,33,13",N,"122,22,57",W, ,REDDING,SHASTA,CA, , , ,0,0, ,1125605
-119.194414027485323,46.096405858243827,571,"CCR-TRI CITIES IV, LLC",KOP367,1,"46,5,47",N,"119,11,40",W, ,KENNEWICK,BENTON,WA,N, , ,0,0, ,1117842
-120.396114351695928,46.640605768641365,572,"TOWNSQUARE MEDIA YAKIMA LICENSE, LLC",KXZ906,1,"46,38,26",N,"120,23,46",W,8 KM NE,YAKIMA,YAKIMA,WA,N, , ,0,0, ,1125633
-120.534414358635743,46.56640574992548,573,"TOWNSQUARE MEDIA YAKIMA LICENSE, LLC",KXZ906,2,"46,33,59",N,"120,32,4",W, ,YAKIMA,YAKIMA,WA, , , ,0,0, ,1125633
-119.798613029267855,39.583905296592199,574,"RADIO LICENSE HOLDING CBC, LLC",KOP375,1,"39,35,2",N,"119,47,55",W, ,RENO,WASHOE,NV,N, , ,0,0, ,1117845
-121.200314261393999,45.591705620018388,575,"LARSON-WYNN, INC.",KXZ931,1,"45,35,30",N,"121,12,1",W, ,THE DALLES,WASCO,OR,N, , ,0,0, ,1125651
-119.130814045231944,46.23250587344733,576,"CCR-TRI CITIES IV, LLC",KXZ934,1,"46,13,57",N,"119,7,51",W,2823 WEST LEWIS,PASCO,FRANKLIN,WA,N, , ,0,0, ,1125654
-122.494714818034367,47.175005576046537,577,"TRIBUNE TELEVISION NORTHWEST, INC.",KOS304,1,"47,10,30",N,"122,29,41",W,4400 STEILACOOM BLVD,TACOMA, , ,N, , ,49,49, ,1117850
-119.130814045231944,46.23250587344733,578,"CCR-TRI CITIES IV, LLC",KXZ934,2,"46,13,57",N,"119,7,51",W, ,PASCO,FRANKLIN,WA, , , ,0,0, ,1125654
-121.501713131056135,38.246905051626868,579,HEARST STATIONS INC.,KXZ945,1,"38,14,49",N,"121,30,6",W, ,SACRAMENTO,SACRAMENTO,CA, , , ,0,0, ,1125661
-122.807214955006145,47.547805561077837,580,"TRIBUNE TELEVISION NORTHWEST, INC.",KOS313,1,"47,32,52",N,"122,48,26",W,6.5 MI W OF,BREMERTON,KITSAP,WA,N, , ,0,0, ,1117858
-121.501713131056135,38.246905051626868,581,HEARST STATIONS INC.,KXZ945,2,"38,14,49",N,"121,30,6",W,3 TELEVISION CIRCLE,SACRAMENTO,SACRAMENTO,CA,N, , ,0,0, ,1125661
-121.918913151820448,37.881404989548692,582,"KTVU, LLC",KOS315,1,"37,52,53",N,"121,55,8",W,MT DIABLO,MOUNT DIABLO,CONTRA COSTA,CA,N, , ,87,87, ,1117860
-121.501713131056135,38.246905051626868,583,HEARST STATIONS INC.,KXZ946,1,"38,14,49",N,"121,30,6",W,.7 MI NE,WALNUT GROVE,SACRAMENTO,CA,N, , ,0,0, ,1125662
-123.115014249308118,44.001105330946295,584,CUMULUS LICENSING LLC,KOS330,1,"44,0,4",N,"123,6,54",W,4555 BLANTON RD,EUGENE,LANE,OR,N, , ,0,0, ,1117871
-157.840614403631804,21.292803424238681,585,"NORTH FACE BROADCASTING, L.L.C.",KYY211,1,"21,17,34",N,"157,50,26",W,1599 KAPIOIANI BLVD,HONOLULU, , ,N, , ,0,0, ,1125820
-157.840614403631804,21.292803424238681,586,"NORTH FACE BROADCASTING, L.L.C.",KYY211,2,"21,17,34",N,"157,50,26",W, ,HONOLULU,HONOLULU,HI, , , ,0,0, ,1125820
-121.75721306852823,37.36170495711815,587,"PRINCIPLE BAY AREA HOLDING CO., LLC",KOS331,1,"37,21,42",N,"121,45,26",W,MT. HAMILTON RD 3MI E OF ALUM ROCK,SAN JOSE,SANTA CLARA,CA,N, , ,61,61, ,1117872
-122.69561447872519,45.488605461073234,588,"ALPHA LICENSEE, LLC",KOS358,1,"45,29,19",N,"122,41,44",W,4700 COUNCIL CREST DR,PORTLAND,MULTNOMAH,OR,N, ,1033770,153.9,189,TOWER,1117894
-119.811112702788989,36.808105042213988,589,"PEAK BROADCASTING OF FRESNO LICENSES, LLC",KOS436,1,"36,48,29",N,"119,48,40",W,1701 West Shaw Ave,FRESNO,FRESNO,CA,N, , ,10,12.2,BPIPE,1117967
-122.398113214153454,37.796404947630265,590,"AMFM BROADCASTING LICENSES, LLC",KYY218,1,"37,47,47",N,"122,23,53",W, ,SAN FRANCISCO,SAN FRANCISCO,CA,N, , ,0,0, ,1125826
-119.796712688040088,36.692505032581252,591,"PEAK BROADCASTING OF FRESNO LICENSES, LLC",KOS436,4,"36,41,33",N,"119,47,48",W,Madera and North Aves,Kerman,FRESNO,CA,N, , ,50,50,TOWER,1117967
-121.091113115178089,38.641405115553695,592,"CHANNEL 40, INC., DEBTOR-IN-POSSESSION",KYY240,1,"38,38,29",N,"121,5,28",W, ,EL DORADO HILLS,EL DORADO,CA,N, , ,0,0, ,1125839
-121.449213157061536,38.524705078576567,593,"CHANNEL 40, INC., DEBTOR-IN-POSSESSION",KYY241,1,"38,31,29",N,"121,26,57",W,4655 FRUITRIDGE RD,SACRAMENTO, , ,N, , ,23,23, ,1125840
-123.818314978353555,46.985005422462329,594,"MCC RADIO, LLC",KYY249,1,"46,59,6",N,"123,49,6",W, ,ABERDEEN,GRAYS HARBOR,WA, , , ,0,0, ,1125845
-119.434212669878775,37.077505093685204,595,"PEAK BROADCASTING OF FRESNO LICENSES, LLC",KOS436,2,"37,4,39",N,"119,26,3",W,41978 RINGTAIL LN   (KSKS-Fresno #8102),AUBERRY,FRESNO,CA,N, ,1015855,54.9,57.9,TOWER,1117967
-122.854414639623883,46.132205481198064,596,"BICOASTAL MEDIA LICENSES IV, LLC",KYY291,1,"46,7,56",N,"122,51,16",W, ,LONGVIEW,COWLITZ,WA, , , ,0,0, ,1125877
-119.431712668804593,37.072805093680188,597,FRESNO FREE COLLEGE FOUNDATION,KYY306,1,"37,4,22",N,"119,25,54",W,.28 MI S MEADOW LAKE,MEADOW LAKE,FRESNO,CA,N, , ,62,62, ,1125887
-119.431712668804593,37.072805093680188,598,"PEAK BROADCASTING OF FRESNO LICENSES, LLC",KOS449,1,"37,4,22",N,"119,25,54",W,41990 CONY LANE MEADOW LAKES,AUBERRY,FRESNO,CA,N, , ,0,0, ,1117977
-122.648915294705048,48.996405650100719,599,"WAY BROADCASTING LICENSEE, LLC",KZH827,1,"48,59,47",N,"122,38,56",W,3066 H ST 4.5 MI E OF,BLAINE,WHATCOM,WA,N, , ,0,0, ,1126045
-122.260313202392354,37.86860496314857,600,UNIVERSITY OF CALIFORNIA,KZH832,1,"37,52,7",N,"122,15,37",W, ,BERKELEY,ALAMEDA,CA,N, , ,0,0, ,1126050
-121.866713099030292,37.485004960310732,601,"NORTHERN CALIFORNIA PUBLIC BROADCASTING, INC.",KZH837,1,"37,29,6",N,"121,52,0",W,TOP OF MONUMENT PEAK 10 MI N OF,SAN JOSE,SANTA CLARA,CA,N, , ,0,0, ,1126053
-119.336112392572829,34.349204825542294,602,GOLD COAST BROADCASTING LLC,KP9840,1,"34,20,57",N,"119,20,10",W, , ,VENTURA,CA, , , ,0,0, ,1118462
-121.866713099030292,37.485004960310732,603,"NORTHERN CALIFORNIA PUBLIC BROADCASTING, INC.",KZH837,2,"37,29,6",N,"121,52,0",W, ,SAN JOSE,SANTA CLARA,CA, , , ,0,0, ,1126053
-123.168914266280368,44.048305328528166,604,CUMULUS LICENSING LLC,KZH880,1,"44,2,54",N,"123,10,8",W, ,EUGENE,LANE,OR,N, , ,0,0, ,1126083
-122.733314489671969,45.515805459054725,605,"NVT PORTLAND LICENSEE, LLC",KPE208,1,"45,30,57",N,"122,44,0",W,5516 SW BARNES ROAD,PORTLAND,MULTNOMAH,OR,N, , ,84,84, ,1118464
-157.829714403696755,21.287003424768262,606,CAPSTAR TX LLC,KZH887,1,"21,17,13",N,"157,49,47",W,2332 KAPIOLANI BLVD,HONOLULU,HONOLULU,HI,N, , ,133,133, ,1126088
-121.918913151820448,37.881404989548692,607,"RADIO LICENSE HOLDING VIII, LLC",WHE743,1,"37,52,53",N,"121,55,8",W,MOUNT DIABLO,WALNUT CREEK,CONTRA COSTA,CA,N, ,1014626,81,81, ,1126162
-122.219713197106344,37.873304966750879,608,"RADIO LICENSE HOLDING VIII, LLC",WHE744,1,"37,52,24",N,"122,13,11",W,East Bay Hills Grizzly Peak Boulevard,Berkeley,ALAMEDA,CA,N, , ,30.5,30.5,TOWER,1126163
-121.926113071960685,37.166404928744498,609,"RADIO LICENSE HOLDING VIII, LLC",WHE745,1,"37,9,59",N,"121,55,34",W,PRESSON HILL TOWER,SANTA CLARA,SANTA CLARA,CA,N, , ,43,43,TOWER,1126164
-122.561114494138565,45.664205484795339,610,"PAMPLIN BROADCASTING-WASHINGTON, INC",KPE547,1,"45,39,51",N,"122,33,40",W,5620 NE GHER RD STE H,VANCOUVER, , ,N, , ,9,9, ,1118510
-119.705612970961809,39.259505275448134,611,AMERICOM LAS VEGAS LIMITED PARTNERSHIP,WHE760,1,"39,15,34",N,"119,42,20",W,MC CLELLAN PEAK,RENO,WASHOE,NV,N, ,1009893,79.2,80.7,TOWER,1126176
-122.999714253509978,44.11580534943738,612,NEWPORT TELEVISION LICENSE LLC,WHE762,1,"44,6,57",N,"122,59,59",W,COBURG RIDGE,EUGENE,LANE,OR,N, , ,146,146, ,1126178
-123.042814255373571,44.088605343361955,613,NEWPORT TELEVISION LICENSE LLC,WHE765,1,"44,5,19",N,"123,2,34",W,3825 INTERNATIONAL CT,SPRINGFIELD,LANE,OR,N, , ,14,14, ,1126181
-123.168914266280368,44.048305328528166,614,CUMULUS LICENSING LLC,WHE775,1,"44,2,54",N,"123,10,8",W,4222 COMMERCE ST,EUGENE,LANE,OR,N, , ,0,0, ,1126191
-121.091113116077395,38.641705115898446,615,"AMFM BROADCASTING LICENSES, LLC",WHE795,1,"38,38,30",N,"121,5,28",W,1240 S OF HWY 50 2 MI SW OF EL DORADO HILLS,SACRAMENTO,SACRAMENTO,CA,N, , ,0,0, ,1126206
